"order_id","order_date","order_year","order_month","order_day","order_quarter","order_week","order_day_week","ship_date","ship_mode","customer_id","customer_name","segment_name","product_id","product_name","category_name","subcat_name","postal_code","country_name","state_name","city_name","region_name","manager_name","sales","quantity","discount","profit","status_order"
CA-2018-133802,2018-03-14,2018,3,14,1,11,3,2018-03-20,Standard Class,SP-20650,Stephanie Phelps,Corporate,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,94061,United States,California,Redwood City,West,Anna Andreadi,41.9040,6,0.20,14.1426000000000000,Yes
US-2018-113677,2018-11-13,2018,11,13,4,46,2,2018-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,TEC-PH-10002114,Xiaomi Mi3,Technology,Phones,10011,United States,New York,New York City,East,Chuck Magee,2279.9600,4,0.00,592.7896000000000000,No
US-2018-113677,2018-11-13,2018,11,13,4,46,2,2018-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,OFF-LA-10001569,Avery 499,Office Supplies,Labels,10011,United States,New York,New York City,East,Chuck Magee,14.9400,3,0.00,6.8724000000000000,No
CA-2019-143378,2019-09-19,2019,9,19,3,38,4,2019-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,Technology,Phones,97477,United States,Oregon,Springfield,West,Anna Andreadi,191.9760,3,0.20,19.1976000000000000,No
CA-2019-143378,2019-09-19,2019,9,19,3,38,4,2019-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,97477,United States,Oregon,Springfield,West,Anna Andreadi,23.8320,3,0.20,6.5538000000000000,No
CA-2019-143378,2019-09-19,2019,9,19,3,38,4,2019-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,97477,United States,Oregon,Springfield,West,Anna Andreadi,409.2160,8,0.20,61.3824000000000000,No
CA-2019-143378,2019-09-19,2019,9,19,3,38,4,2019-09-25,Standard Class,JR-16210,Justin Ritter,Corporate,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,97477,United States,Oregon,Springfield,West,Anna Andreadi,72.5880,2,0.70,-128.2388000000000000,No
CA-2019-152660,2019-12-04,2019,12,4,4,49,3,2019-12-09,Standard Class,CB-12415,Christy Brittain,Consumer,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,Storage,60610,United States,Illinois,Chicago,Central,Kelly Williams,61.5680,2,0.20,4.6176000000000000,Yes
CA-2017-142139,2017-08-31,2017,8,31,3,35,4,2017-09-05,Standard Class,SD-20485,Shirley Daniels,Home Office,OFF-PA-10003883,"Message Book. Phone. Wirebound Standard Line Memo. 2 3/4"" X 5""",Office Supplies,Paper,76021,United States,Texas,Bedford,Central,Kelly Williams,20.9600,4,0.20,6.8120000000000000,No
CA-2019-145772,2019-06-03,2019,6,3,2,23,1,2019-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,90036,United States,California,Los Angeles,West,Anna Andreadi,44.7500,5,0.00,8.5025000000000000,Yes
CA-2019-145772,2019-06-03,2019,6,3,2,23,1,2019-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,90036,United States,California,Los Angeles,West,Anna Andreadi,11.9600,2,0.00,5.3820000000000000,Yes
CA-2019-145772,2019-06-03,2019,6,3,2,23,1,2019-06-07,Standard Class,SS-20140,Saphhira Shifley,Corporate,OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,90036,United States,California,Los Angeles,West,Anna Andreadi,3.9120,1,0.20,1.2714000000000000,Yes
CA-2018-124100,2018-03-31,2018,3,31,1,13,6,2018-04-06,Standard Class,EH-13990,Erica Hackney,Consumer,FUR-CH-10003817,Global Value Steno Chair. Gray,Furniture,Chairs,10009,United States,New York,New York City,East,Chuck Magee,327.9960,6,0.10,54.6660000000000000,No
CA-2019-162033,2019-03-26,2019,3,26,1,13,2,2019-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,23464,United States,Virginia,Virginia Beach,South,Cassandra Brandow,53.2500,3,0.00,20.7675000000000000,No
CA-2019-162033,2019-03-26,2019,3,26,1,13,2,2019-04-02,Standard Class,EM-14200,Evan Minnotte,Home Office,OFF-FA-10003021,Staples,Office Supplies,Fasteners,23464,United States,Virginia,Virginia Beach,South,Cassandra Brandow,3.7600,2,0.00,1.3160000000000000,No
CA-2016-163447,2016-12-27,2016,12,27,4,52,2,2016-12-31,Standard Class,TB-21190,Thomas Brumley,Home Office,FUR-CH-10004477,Global Push Button Manager's Chair. Indigo,Furniture,Chairs,10011,United States,New York,New York City,East,Chuck Magee,767.2140,14,0.10,161.9674000000000000,No
CA-2019-145737,2019-09-15,2019,9,15,3,37,7,2019-09-20,Standard Class,AB-10165,Alan Barnes,Consumer,OFF-PA-10001033,Xerox 1893,Office Supplies,Paper,37087,United States,Tennessee,Lebanon,South,Cassandra Brandow,163.9600,5,0.20,59.4355000000000000,No
CA-2017-105613,2017-10-18,2017,10,18,4,42,3,2017-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,TEC-AC-10000521,Verbatim Slim CD and DVD Storage Cases. 50/Pack,Technology,Accessories,78501,United States,Texas,Mcallen,Central,Kelly Williams,27.6960,3,0.20,3.4620000000000000,No
CA-2017-105613,2017-10-18,2017,10,18,4,42,3,2017-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,78501,United States,Texas,Mcallen,Central,Kelly Williams,73.1640,6,0.80,-186.5682000000000000,No
CA-2016-131247,2016-03-30,2016,3,30,1,13,3,2016-04-04,Standard Class,GA-14725,Guy Armstrong,Consumer,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,94110,United States,California,San Francisco,West,Anna Andreadi,205.6660,2,0.15,-12.0980000000000000,No
CA-2019-121083,2019-07-09,2019,7,9,3,28,2,2019-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,6040,United States,Connecticut,Manchester,East,Chuck Magee,274.8000,5,0.00,134.6520000000000000,No
CA-2019-121083,2019-07-09,2019,7,9,3,28,2,2019-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-ST-10002554,Tennsco Industrial Shelving,Office Supplies,Storage,6040,United States,Connecticut,Manchester,East,Chuck Magee,195.6400,4,0.00,3.9128000000000000,No
CA-2019-121083,2019-07-09,2019,7,9,3,28,2,2019-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,TEC-PH-10001336,Digium D40 VoIP phone,Technology,Phones,6040,United States,Connecticut,Manchester,East,Chuck Magee,257.9800,2,0.00,74.8142000000000000,No
CA-2019-121083,2019-07-09,2019,7,9,3,28,2,2019-07-15,Standard Class,JF-15190,Jamie Frazer,Consumer,OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,6040,United States,Connecticut,Manchester,East,Chuck Magee,119.0400,6,0.00,48.8064000000000000,No
CA-2019-151190,2019-06-27,2019,6,27,2,26,4,2019-07-01,Standard Class,GT-14710,Greg Tran,Consumer,OFF-PA-10000575,Wirebound Message Books. Four 2 3/4 x 5 White Forms per Page,Office Supplies,Paper,68104,United States,Nebraska,Omaha,Central,Kelly Williams,20.0700,3,0.00,9.2322000000000000,No
CA-2016-133543,2016-12-22,2016,12,22,4,51,4,2016-12-26,Standard Class,KM-16660,Khloe Miller,Consumer,OFF-AR-10003394,Newell 332,Office Supplies,Art,95123,United States,California,San Jose,West,Anna Andreadi,11.7600,4,0.00,3.1752000000000000,No
CA-2019-105130,2019-11-21,2019,11,21,4,47,4,2019-11-25,Standard Class,PJ-18835,Patrick Jones,Corporate,OFF-AR-10003394,Newell 332,Office Supplies,Art,94122,United States,California,San Francisco,West,Anna Andreadi,11.7600,4,0.00,3.1752000000000000,No
CA-2019-105130,2019-11-21,2019,11,21,4,47,4,2019-11-25,Standard Class,PJ-18835,Patrick Jones,Corporate,OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,94122,United States,California,San Francisco,West,Anna Andreadi,40.7360,2,0.20,14.7668000000000000,No
CA-2019-139437,2019-07-03,2019,7,3,3,27,3,2019-07-08,Standard Class,RD-19585,Rob Dowd,Consumer,OFF-ST-10002485,Rogers Deluxe File Chest,Office Supplies,Storage,90004,United States,California,Los Angeles,West,Anna Andreadi,87.9200,4,0.00,0.8792000000000000,No
CA-2018-161025,2018-12-03,2018,12,3,4,49,1,2018-12-09,Standard Class,GM-14440,Gary McGarr,Consumer,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,90049,United States,California,Los Angeles,West,Anna Andreadi,772.6800,4,0.00,108.1752000000000000,No
CA-2017-142433,2017-04-20,2017,4,20,2,16,4,2017-04-25,Standard Class,ES-14020,Erica Smith,Consumer,OFF-PA-10002377,Xerox 1916,Office Supplies,Paper,77036,United States,Texas,Houston,Central,Kelly Williams,117.4560,3,0.20,44.0460000000000000,No
US-2016-106299,2016-08-02,2016,8,2,3,31,2,2016-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,65807,United States,Missouri,Springfield,Central,Kelly Williams,26.7000,5,0.00,12.5490000000000000,No
US-2016-106299,2016-08-02,2016,8,2,3,31,2,2016-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,65807,United States,Missouri,Springfield,Central,Kelly Williams,21.2000,2,0.00,9.1160000000000000,No
US-2016-106299,2016-08-02,2016,8,2,3,31,2,2016-08-08,Standard Class,NZ-18565,Nick Zandusky,Home Office,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,Office Supplies,Storage,65807,United States,Missouri,Springfield,Central,Kelly Williams,838.3800,2,0.00,226.3626000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,1690.0400,4,0.00,422.5100000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,85.9600,7,0.00,24.0688000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-EN-10001453,"Tyvek Interoffice Envelopes. 9 1/2"" x 12 1/2"". 100/Box",Office Supplies,Envelopes,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,121.9600,2,0.00,57.3212000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-PA-10001801,Xerox 193,Office Supplies,Paper,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,23.9200,4,0.00,11.7208000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,63.9600,2,0.00,6.3960000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,TEC-PH-10000369,HTC One Mini,Technology,Phones,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,629.9500,5,0.00,176.3860000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,TEC-PH-10002538,Grandstream GXP1160 VoIP phone,Technology,Phones,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,113.7300,3,0.00,32.9817000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-BI-10000050,Angle-D Binders with Locking Rings. Label Holders,Office Supplies,Binders,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,14.6000,2,0.00,6.8620000000000000,No
CA-2017-158421,2017-09-21,2017,9,21,3,38,4,2017-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,OFF-ST-10004186,"Stur-D-Stor Shelving. Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,29203,United States,South Carolina,Columbia,South,Cassandra Brandow,887.8400,8,0.00,17.7568000000000000,No
CA-2017-138331,2017-08-07,2017,8,7,3,32,1,2017-08-12,Standard Class,JK-15625,Jim Karlsson,Consumer,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,19120,United States,Pennsylvania,Philadelphia,East,Chuck Magee,106.8000,10,0.20,10.6800000000000000,No
CA-2019-157903,2019-04-04,2019,4,4,2,14,4,2019-04-08,Standard Class,AM-10705,Anne McFarland,Consumer,TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones,60016,United States,Illinois,Des Plaines,Central,Kelly Williams,383.8400,4,0.20,47.9800000000000000,No
CA-2018-157259,2018-12-24,2018,12,24,4,52,1,2018-12-28,Standard Class,JM-15535,Jessica Myrick,Consumer,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,10035,United States,New York,New York City,East,Chuck Magee,799.5600,9,0.00,207.8856000000000000,No
CA-2019-104927,2019-12-22,2019,12,22,4,51,7,2019-12-26,Standard Class,AG-10330,Alex Grayson,Consumer,OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,77095,United States,Texas,Houston,Central,Kelly Williams,25.9200,5,0.20,9.0720000000000000,No
CA-2019-104927,2019-12-22,2019,12,22,4,51,7,2019-12-26,Standard Class,AG-10330,Alex Grayson,Consumer,OFF-BI-10003429,Cardinal HOLDit! Binder Insert Strips.Extra Strips,Office Supplies,Binders,77095,United States,Texas,Houston,Central,Kelly Williams,6.3300,5,0.80,-9.8115000000000000,No
CA-2019-104927,2019-12-22,2019,12,22,4,51,7,2019-12-26,Standard Class,AG-10330,Alex Grayson,Consumer,OFF-PA-10000176,Xerox 1887,Office Supplies,Paper,77095,United States,Texas,Houston,Central,Kelly Williams,75.8800,5,0.20,26.5580000000000000,No
CA-2019-113453,2019-10-21,2019,10,21,4,43,1,2019-10-28,Standard Class,CM-12160,Charles McCrossin,Consumer,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones,19143,United States,Pennsylvania,Philadelphia,East,Chuck Magee,329.9880,2,0.40,-76.9972000000000000,No
CA-2019-113453,2019-10-21,2019,10,21,4,43,1,2019-10-28,Standard Class,CM-12160,Charles McCrossin,Consumer,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,19143,United States,Pennsylvania,Philadelphia,East,Chuck Magee,71.3760,3,0.20,-4.4610000000000000,No
CA-2017-149909,2017-11-13,2017,11,13,4,46,1,2017-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter. 8 1/2"" x 7""",Office Supplies,Paper,47201,United States,Indiana,Columbus,Central,Kelly Williams,63.7700,7,0.00,28.6965000000000000,No
CA-2017-149909,2017-11-13,2017,11,13,4,46,1,2017-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,47201,United States,Indiana,Columbus,Central,Kelly Williams,50.9700,3,0.00,13.2522000000000000,No
CA-2017-149909,2017-11-13,2017,11,13,4,46,1,2017-11-17,Standard Class,RA-19915,Russell Applegate,Consumer,OFF-PA-10001790,Xerox 1910,Office Supplies,Paper,47201,United States,Indiana,Columbus,Central,Kelly Williams,96.0800,2,0.00,46.1184000000000000,No
CA-2017-146675,2017-04-16,2017,4,16,2,15,7,2017-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers,60201,United States,Illinois,Evanston,Central,Kelly Williams,1439.9680,4,0.20,485.9892000000000000,No
CA-2017-146675,2017-04-16,2017,4,16,2,15,7,2017-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,60201,United States,Illinois,Evanston,Central,Kelly Williams,43.5600,3,0.20,-4.9005000000000000,No
CA-2018-118332,2018-12-16,2018,12,16,4,50,7,2018-12-23,Standard Class,PK-19075,Pete Kriz,Consumer,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,92307,United States,California,Apple Valley,West,Anna Andreadi,563.9200,5,0.20,7.0490000000000000,No
CA-2018-133669,2018-10-21,2018,10,21,4,42,7,2018-10-27,Standard Class,SV-20935,Susan Vittorini,Consumer,TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,43229,United States,Ohio,Columbus,East,Chuck Magee,235.1520,8,0.40,-47.0304000000000000,No
CA-2019-148138,2019-09-29,2019,9,29,3,39,7,2019-10-03,Standard Class,ME-18010,Michelle Ellison,Corporate,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,43302,United States,Ohio,Marion,East,Chuck Magee,51.1680,2,0.20,-6.3960000000000000,No
CA-2019-119809,2019-08-18,2019,8,18,3,33,7,2019-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,98103,United States,Washington,Seattle,West,Anna Andreadi,2793.5280,9,0.20,942.8157000000000000,No
CA-2019-119809,2019-08-18,2019,8,18,3,33,7,2019-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage,98103,United States,Washington,Seattle,West,Anna Andreadi,1000.0200,7,0.00,290.0058000000000000,No
CA-2019-119809,2019-08-18,2019,8,18,3,33,7,2019-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,FUR-FU-10001475,"Contract Clock. 14"". Brown",Furniture,Furnishings,98103,United States,Washington,Seattle,West,Anna Andreadi,65.9400,3,0.00,22.4196000000000000,No
CA-2016-128538,2016-10-11,2016,10,11,4,41,2,2016-10-15,Standard Class,AS-10240,Alan Shonely,Consumer,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,90278,United States,California,Redondo Beach,West,Anna Andreadi,7.6400,1,0.00,3.7436000000000000,No
CA-2017-161711,2017-11-28,2017,11,28,4,48,2,2017-12-03,Standard Class,MC-17425,Mark Cousins,Corporate,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,10035,United States,New York,New York City,East,Chuck Magee,68.1600,3,0.00,27.9456000000000000,No
CA-2017-161711,2017-11-28,2017,11,28,4,48,2,2017-12-03,Standard Class,MC-17425,Mark Cousins,Corporate,OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,10035,United States,New York,New York City,East,Chuck Magee,62.2400,8,0.00,29.2528000000000000,No
US-2017-129553,2017-07-27,2017,7,27,3,30,4,2017-08-02,Standard Class,PG-18820,Patrick Gardner,Consumer,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Technology,Phones,40214,United States,Kentucky,Louisville,South,Cassandra Brandow,29.9700,3,0.00,0.2997000000000000,No
CA-2018-160220,2018-10-20,2018,10,20,4,42,6,2018-10-26,Standard Class,JS-16030,Joy Smith,Consumer,TEC-PH-10001300,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5. 4S 4,Technology,Phones,48183,United States,Michigan,Trenton,Central,Kelly Williams,125.7000,6,0.00,35.1960000000000000,No
CA-2018-160220,2018-10-20,2018,10,20,4,42,6,2018-10-26,Standard Class,JS-16030,Joy Smith,Consumer,TEC-PH-10001557,Pyle PMP37LED,Technology,Phones,48183,United States,Michigan,Trenton,Central,Kelly Williams,191.9800,2,0.00,51.8346000000000000,No
CA-2018-160220,2018-10-20,2018,10,20,4,42,6,2018-10-26,Standard Class,JS-16030,Joy Smith,Consumer,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,48183,United States,Michigan,Trenton,Central,Kelly Williams,20.8600,7,0.00,1.4602000000000000,No
CA-2019-140627,2019-12-23,2019,12,23,4,52,1,2019-12-27,Standard Class,DK-12985,Darren Koutras,Consumer,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,37075,United States,Tennessee,Hendersonville,South,Cassandra Brandow,72.7040,4,0.20,19.0848000000000000,No
CA-2019-140627,2019-12-23,2019,12,23,4,52,1,2019-12-27,Standard Class,DK-12985,Darren Koutras,Consumer,OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art,37075,United States,Tennessee,Hendersonville,South,Cassandra Brandow,12.2640,7,0.20,1.0731000000000000,No
CA-2019-140627,2019-12-23,2019,12,23,4,52,1,2019-12-27,Standard Class,DK-12985,Darren Koutras,Consumer,OFF-ST-10004123,Safco Industrial Wire Shelving System,Office Supplies,Storage,37075,United States,Tennessee,Hendersonville,South,Cassandra Brandow,218.3520,3,0.20,-54.5880000000000000,No
CA-2017-133445,2017-10-05,2017,10,5,4,40,4,2017-10-09,Standard Class,JF-15490,Jeremy Farry,Consumer,FUR-BO-10003660,Bush Cubix Collection Bookcases. Fully Assembled,Furniture,Bookcases,97206,United States,Oregon,Portland,West,Anna Andreadi,66.2940,1,0.70,-103.8606000000000000,No
CA-2017-133445,2017-10-05,2017,10,5,4,40,4,2017-10-09,Standard Class,JF-15490,Jeremy Farry,Consumer,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,97206,United States,Oregon,Portland,West,Anna Andreadi,291.1680,4,0.20,-14.5584000000000000,No
CA-2016-148782,2016-11-02,2016,11,2,4,44,3,2016-11-07,Standard Class,PO-18850,Patrick O'Brill,Consumer,TEC-PH-10002923,Logitech B530 USB Headset - headset - Full size. Binaural,Technology,Phones,75061,United States,Texas,Irving,Central,Kelly Williams,88.7760,3,0.20,7.7679000000000000,No
CA-2018-148208,2018-01-22,2018,1,22,1,4,1,2018-01-27,Standard Class,BT-11530,Bradley Talbott,Home Office,TEC-PH-10004093,Panasonic Kx-TS550,Technology,Phones,44105,United States,Ohio,Cleveland,East,Chuck Magee,110.3760,4,0.40,-20.2356000000000000,No
CA-2018-148208,2018-01-22,2018,1,22,1,4,1,2018-01-27,Standard Class,BT-11530,Bradley Talbott,Home Office,TEC-AC-10000171,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc. 25/Pack,Technology,Accessories,44105,United States,Ohio,Cleveland,East,Chuck Magee,55.1760,3,0.20,15.8631000000000000,No
CA-2019-127656,2019-07-11,2019,7,11,3,28,4,2019-07-17,Standard Class,NW-18400,Natalie Webber,Consumer,OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,50701,United States,Iowa,Waterloo,Central,Kelly Williams,30.3200,4,0.00,11.8248000000000000,No
CA-2018-144400,2018-02-23,2018,2,23,1,8,5,2018-02-27,Standard Class,AC-10420,Alyssa Crouse,Corporate,OFF-EN-10004386,Recycled Interoffice Envelopes with String and Button Closure. 10 x 13,Office Supplies,Envelopes,19120,United States,Pennsylvania,Philadelphia,East,Chuck Magee,57.5760,3,0.20,21.5910000000000000,No
US-2018-155180,2018-01-22,2018,1,22,1,4,1,2018-01-29,Standard Class,TB-21280,Toby Braunhardt,Consumer,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,10009,United States,New York,New York City,East,Chuck Magee,26.3360,4,0.20,9.2176000000000000,No
CA-2017-134075,2017-12-12,2017,12,12,4,50,2,2017-12-16,Standard Class,HA-14905,Helen Abelman,Consumer,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,95123,United States,California,San Jose,West,Anna Andreadi,166.5000,3,0.00,21.6450000000000000,Yes
CA-2017-134075,2017-12-12,2017,12,12,4,50,2,2017-12-16,Standard Class,HA-14905,Helen Abelman,Consumer,OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,95123,United States,California,San Jose,West,Anna Andreadi,360.3800,2,0.00,93.6988000000000000,Yes
CA-2016-134621,2016-12-21,2016,12,21,4,51,3,2016-12-28,Standard Class,DP-13390,Dennis Pardue,Home Office,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,38401,United States,Tennessee,Columbia,South,Cassandra Brandow,18.2400,2,0.70,-14.5920000000000000,No
CA-2018-165561,2018-11-24,2018,11,24,4,47,6,2018-11-28,Standard Class,CR-12580,Clay Rozendal,Home Office,OFF-SU-10004782,"Elite 5"" Scissors",Office Supplies,Supplies,98006,United States,Washington,Bellevue,West,Anna Andreadi,25.3500,3,0.00,7.6050000000000000,No
CA-2017-112305,2017-11-20,2017,11,20,4,47,1,2017-11-25,Standard Class,KB-16405,Katrina Bavinger,Home Office,OFF-AR-10002067,Newell 334,Office Supplies,Art,98105,United States,Washington,Seattle,West,Anna Andreadi,119.0400,6,0.00,30.9504000000000000,No
CA-2017-112305,2017-11-20,2017,11,20,4,47,1,2017-11-25,Standard Class,KB-16405,Katrina Bavinger,Home Office,FUR-FU-10002364,Eldon Expressions Wood Desk Accessories. Oak,Furniture,Furnishings,98105,United States,Washington,Seattle,West,Anna Andreadi,22.1400,3,0.00,6.4206000000000000,No
CA-2017-112305,2017-11-20,2017,11,20,4,47,1,2017-11-25,Standard Class,KB-16405,Katrina Bavinger,Home Office,TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,98105,United States,Washington,Seattle,West,Anna Andreadi,13.9800,2,0.00,6.0114000000000000,No
CA-2019-121580,2019-05-29,2019,5,29,2,22,3,2019-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,47201,United States,Indiana,Columbus,Central,Kelly Williams,43.4100,1,0.00,19.9686000000000000,No
CA-2019-121580,2019-05-29,2019,5,29,2,22,3,2019-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,FUR-FU-10003981,Eldon Wave Desk Accessories,Furniture,Furnishings,47201,United States,Indiana,Columbus,Central,Kelly Williams,6.2400,3,0.00,2.6208000000000000,No
CA-2019-121580,2019-05-29,2019,5,29,2,22,3,2019-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,47201,United States,Indiana,Columbus,Central,Kelly Williams,465.1600,2,0.00,120.9416000000000000,No
CA-2019-121580,2019-05-29,2019,5,29,2,22,3,2019-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,OFF-PA-10004082,Adams Telephone Message Book w/Frequently-Called Numbers Space. 400 Messages per Book,Office Supplies,Paper,47201,United States,Indiana,Columbus,Central,Kelly Williams,7.9800,1,0.00,3.9900000000000000,No
